,datetime,channel,store_code,bill_size,source
7913087,2020-12-26 18:28:00,Delivery,D424,6.0,AGG-FOODY
7913746,2020-12-26 18:54:33,Dinein,D424,266364.0,Store
7913915,2020-12-26 19:01:55,Dinein,D424,407273.0,Store
7913937,2020-12-26 19:02:21,Dinein,D424,560909.0,Store
7914012,2020-12-26 19:05:25,Dinein,D424,317273.0,Store
7914080,2020-12-26 19:08:08,Dinein,D424,431818.0,Store
7914171,2020-12-26 19:12:00,Pickup,D424,108182.0,Store
7914193,2020-12-26 19:13:00,Delivery,D424,119091.0,AGG-FOODY
7914228,2020-12-26 19:15:00,Pickup,D424,228182.0,Store
7914261,2020-12-26 19:16:00,Pickup,D424,344545.0,Store
7914662,2020-12-26 19:35:00,Delivery,D424,237273.0,AGG-FOODY
7914768,2020-12-26 19:40:00,Pickup,D424,219091.0,Store
7914798,2020-12-26 19:41:33,Dinein,D424,261818.0,Store
7914881,2020-12-26 19:46:00,Pickup,D424,108182.0,Store
7914907,2020-12-26 19:47:00,Pickup,D424,108182.0,Store
7914986,2020-12-26 19:51:15,Dinein,D424,415455.0,Store
7915069,2020-12-26 19:56:00,Pickup,D424,228182.0,Store
7915123,2020-12-26 19:59:00,Pickup,D424,380909.0,Store
7915196,2020-12-26 20:03:00,Delivery,D424,119091.0,AGG-FOODY
7915299,2020-12-26 20:10:32,Dinein,D424,361818.0,Store
7915365,2020-12-26 20:15:38,Dinein,D424,143636.0,Store
7915392,2020-12-26 20:17:52,Dinein,D424,279091.0,Store
7915412,2020-12-26 20:20:00,Pickup,D424,190000.0,Store
7915424,2020-12-26 20:20:17,Dinein,D424,179091.0,Store
7915464,2020-12-26 20:23:00,Delivery,D424,320909.0,CallCenter
7915610,2020-12-26 20:35:54,Dinein,D424,108182.0,Store
7915691,2020-12-26 20:43:00,Pickup,D424,228182.0,Store
7915751,2020-12-26 20:50:00,Pickup,D424,71818.0,Store
7915829,2020-12-26 20:59:00,Pickup,D424,99091.0,Store
7925409,2020-12-27 19:21:11,Dinein,D424,299091.0,Store
7925438,2020-12-27 19:23:00,Pickup,D424,108182.0,Store
7925486,2020-12-27 19:25:00,Pickup,D424,219091.0,Store
7925536,2020-12-27 19:28:00,Pickup,D424,310000.0,Store
7925569,2020-12-27 19:29:09,Dinein,D424,269091.0,Store
7925591,2020-12-27 19:30:22,Dinein,D424,215455.0,Store
7925697,2020-12-27 19:37:00,Pickup,D424,191818.0,Store
7925837,2020-12-27 19:45:00,Pickup,D424,246364.0,Store
7925882,2020-12-27 19:48:23,Dinein,D424,299091.0,Store
7926042,2020-12-27 19:59:30,Dinein,D424,408182.0,Store
7926047,2020-12-27 20:00:00,Delivery,D424,320909.0,CallCenter
7926075,2020-12-27 20:02:00,Delivery,D424,210000.0,AGG-FOODY
7926090,2020-12-27 20:03:00,Delivery,D424,272727.0,AGG-FOODY
7926122,2020-12-27 20:06:00,Pickup,D424,219091.0,Store
7926149,2020-12-27 20:08:00,Pickup,D424,228182.0,Store
7926263,2020-12-27 20:17:27,Dinein,D424,490909.0,Store
7926312,2020-12-27 20:23:24,Dinein,D424,315455.0,Store
7926377,2020-12-27 20:29:47,Dinein,D424,188182.0,Store
7926453,2020-12-27 20:38:00,Pickup,D424,190000.0,Store
7926568,2020-12-27 20:51:27,Dinein,D424,43636.0,Store
7926589,2020-12-27 20:55:00,Pickup,D424,108182.0,Store
7926717,2020-12-27 21:17:59,Dinein,D424,299091.0,Store
7926745,2020-12-27 21:27:00,Pickup,D424,155455.0,Store
7926753,2020-12-27 21:34:00,Delivery,D424,119091.0,AGG-FOODY
7926805,2020-12-28 09:39:00,Delivery,D424,180909.0,CallCenter
7926954,2020-12-28 10:55:00,Pickup,D424,219091.0,Store
7926971,2020-12-28 10:58:30,Dinein,D424,333636.0,Store
7927006,2020-12-28 11:06:00,Pickup,D424,191818.0,Store
7927036,2020-12-28 11:12:26,Dinein,D424,317273.0,Store
7927087,2020-12-28 11:23:00,Dinein,D424,43636.0,Store
7927527,2020-12-28 12:30:00,Pickup,D424,71818.0,Store
7927615,2020-12-28 12:44:00,Pickup,D424,219091.0,Store
7927632,2020-12-28 12:50:00,Pickup,D424,246364.0,Store
7927862,2020-12-28 14:03:00,Pickup,D424,190000.0,Store
7927978,2020-12-28 14:50:00,Pickup,D424,219091.0,Store
7928000,2020-12-28 14:59:00,Pickup,D424,190000.0,CallCenter
7928032,2020-12-28 15:10:41,Dinein,D424,380000.0,Store
7928052,2020-12-28 15:17:00,Delivery,D424,363636.0,AGG-FOODY
7928053,2020-12-28 15:17:00,Delivery,D424,248182.0,CallCenter
7928141,2020-12-28 15:42:00,Pickup,D424,228182.0,Store
7928149,2020-12-28 15:44:00,Pickup,D424,135455.0,Store
7928238,2020-12-28 16:03:17,Dinein,D424,180909.0,Store
7928353,2020-12-28 16:26:31,Dinein,D424,35455.0,Store
7928386,2020-12-28 16:30:00,Pickup,D424,108182.0,Store
7928509,2020-12-28 16:46:00,Pickup,D424,27273.0,Store
7928541,2020-12-28 16:50:08,Dinein,D424,290000.0,Store
7928797,2020-12-28 17:20:00,Delivery,D424,248182.0,CallCenter
7928850,2020-12-28 17:26:00,Delivery,D424,239091.0,CallCenter
7928980,2020-12-28 17:43:00,Pickup,D424,219091.0,Store
7929006,2020-12-28 17:46:00,Pickup,D424,262727.0,Store
7929054,2020-12-28 17:51:34,Dinein,D424,199091.0,Store
7929242,2020-12-28 18:10:00,Pickup,D424,108182.0,Store
7929309,2020-12-28 18:15:32,Dinein,D424,330000.0,Store
7929353,2020-12-28 18:19:30,Dinein,D424,370909.0,Store
7929460,2020-12-28 18:30:00,Pickup,D424,246364.0,Store
7929510,2020-12-28 18:34:01,Dinein,D424,287273.0,Store
7929585,2020-12-28 18:41:49,Dinein,D424,299091.0,Store
7929616,2020-12-28 18:45:13,Dinein,D424,323636.0,Store
7929691,2020-12-28 18:53:00,Delivery,D424,119091.0,AGG-FOODY
7929692,2020-12-28 18:53:00,Pickup,D424,191818.0,Store
7929782,2020-12-28 19:00:00,Pickup,D424,71818.0,WEBISTE
7929857,2020-12-28 19:07:00,Pickup,D424,108182.0,Store
7930097,2020-12-28 19:29:00,Pickup,D424,228182.0,Store
7930128,2020-12-28 19:31:59,Dinein,D424,197273.0,Store
7930146,2020-12-28 19:33:00,Delivery,D424,210000.0,AGG-FOODY
7930324,2020-12-28 19:49:33,Dinein,D424,188182.0,Store
7930368,2020-12-28 19:54:53,Dinein,D424,299091.0,Store
7930473,2020-12-28 20:07:25,Dinein,D424,226364.0,Store
7930503,2020-12-28 20:12:39,Dinein,D424,341818.0,Store
7930571,2020-12-28 20:22:00,Pickup,D424,99091.0,Store
7930584,2020-12-28 20:24:00,Pickup,D424,99091.0,Store
7930613,2020-12-28 20:29:00,Delivery,D424,486364.0,AGG-FOODY
7930614,2020-12-28 20:29:00,Delivery,D424,191818.0,AGG-FOODY
7930646,2020-12-28 20:34:00,Pickup,D424,190000.0,Store
7930723,2020-12-28 20:43:00,Pickup,D424,228182.0,CallCenter
7930747,2020-12-28 20:46:01,Dinein,D424,171818.0,Store
7930873,2020-12-28 21:21:23,Dinein,D424,21818.0,Store
7930955,2020-12-29 09:52:00,Pickup,D424,379091.0,Store
7930975,2020-12-29 10:05:25,Dinein,D424,152727.0,Store
7930980,2020-12-29 10:08:00,Pickup,D424,190000.0,Store
7931064,2020-12-29 10:34:48,Dinein,D424,10909.0,Store
7931077,2020-12-29 10:37:39,Dinein,D424,261818.0,Store
7931150,2020-12-29 10:59:00,Delivery,D424,225455.0,Store
7931392,2020-12-29 11:43:00,Pickup,D424,108182.0,Store
7931441,2020-12-29 11:50:00,Pickup,D424,108182.0,Store
7931480,2020-12-29 11:55:00,Pickup,D424,108182.0,Store
7931506,2020-12-29 11:58:35,Dinein,D424,207273.0,Store
7931805,2020-12-29 12:51:00,Delivery,D424,694545.0,Store
7932090,2020-12-29 14:24:00,Delivery,D424,211818.0,CallCenter
7932113,2020-12-29 14:33:00,Pickup,D424,153636.0,Store
7932149,2020-12-29 14:42:00,Delivery,D424,292727.0,CallCenter
7932222,2020-12-29 15:02:00,Pickup,D424,180909.0,Store
7932246,2020-12-29 15:10:00,Delivery,D424,362727.0,CallCenter
7932301,2020-12-29 15:25:00,Delivery,D424,390909.0,AGG-FOODY
7932358,2020-12-29 15:41:39,Dinein,D424,570000.0,Store
7932406,2020-12-29 15:52:00,Delivery,D424,290909.0,AGG-FOODY
7932447,2020-12-29 16:00:00,Pickup,D424,71818.0,Store
7932575,2020-12-29 16:20:14,Dinein,D424,100000.0,Store
7932649,2020-12-29 16:31:00,Pickup,D424,243636.0,Store
7932691,2020-12-29 16:36:00,Pickup,D424,219091.0,Store
7932706,2020-12-29 16:38:00,Pickup,D424,290909.0,Store
7932709,2020-12-29 16:39:00,Pickup,D424,219091.0,Store
7932746,2020-12-29 16:43:21,Dinein,D424,108182.0,Store
7932921,2020-12-29 17:02:00,Pickup,D424,108182.0,Store
7932948,2020-12-29 17:05:00,Pickup,D424,295455.0,Store
7932969,2020-12-29 17:07:00,Pickup,D424,99091.0,Store
7933044,2020-12-29 17:13:53,Dinein,D424,299091.0,Store
7933045,2020-12-29 17:13:53,Delivery,D424,82727.0,AGG-FOODY-NOW
7933065,2020-12-29 17:16:00,Pickup,D424,108182.0,Store
7933172,2020-12-29 17:26:00,Pickup,D424,108182.0,Store
7933245,2020-12-29 17:33:32,Dinein,D424,408182.0,Store
7933317,2020-12-29 17:40:00,Delivery,D424,45455.0,AGG-FOODY
7933365,2020-12-29 17:43:00,Pickup,D424,462727.0,Store
7933398,2020-12-29 17:45:00,Pickup,D424,264545.0,Store
7933506,2020-12-29 17:54:00,Pickup,D424,143636.0,Store
7933639,2020-12-29 18:03:36,Dinein,D424,360000.0,Store
7933695,2020-12-29 18:09:00,Pickup,D424,228182.0,Store
7933938,2020-12-29 18:26:39,Dinein,D424,288182.0,Store
7934039,2020-12-29 18:34:00,Pickup,D424,226364.0,Store
7934216,2020-12-29 18:46:43,Dinein,D424,21818.0,Store
7934380,2020-12-29 19:02:00,Delivery,D424,248182.0,CallCenter
7934399,2020-12-29 19:03:37,Dinein,D424,597273.0,Store
7934470,2020-12-29 19:08:00,Pickup,D424,99091.0,Store
7934599,2020-12-29 19:18:14,Dinein,D424,108182.0,Store
7934647,2020-12-29 19:22:00,Pickup,D424,228182.0,Store
7934831,2020-12-29 19:37:00,Pickup,D424,219091.0,Store
7934848,2020-12-29 19:38:17,Dinein,D424,100000.0,Store
7934880,2020-12-29 19:41:06,Dinein,D424,378182.0,Store
7934907,2020-12-29 19:44:00,Pickup,D424,262727.0,Store
7934918,2020-12-29 19:45:31,Dinein,D424,289091.0,Store
7934979,2020-12-29 19:51:41,Dinein,D424,317273.0,Store
7935087,2020-12-29 20:04:00,Pickup,D424,246364.0,Store
7935218,2020-12-29 20:21:00,Pickup,D424,155455.0,Store
7935316,2020-12-29 20:34:47,Dinein,D424,153636.0,Store
7935365,2020-12-29 20:41:42,Dinein,D424,299091.0,Store
7935369,2020-12-29 20:43:00,Pickup,D424,354545.0,CallCenter
7935451,2020-12-29 20:58:00,Delivery,D424,200000.0,AGG-FOODY
7935467,2020-12-29 21:00:00,Pickup,D424,108182.0,Store
7935626,2020-12-30 09:24:00,Pickup,D424,71818.0,Store
7935661,2020-12-30 09:59:00,Delivery,D424,108182.0,CallCenter
7935775,2020-12-30 10:38:00,Pickup,D424,264545.0,Store
7935911,2020-12-30 11:04:29,Dinein,D424,134545.0,Store
7935940,2020-12-30 11:11:00,Pickup,D424,310000.0,Store
7935982,2020-12-30 11:19:07,Dinein,D424,260909.0,Store
7935998,2020-12-30 11:21:49,Dinein,D424,350000.0,Store
7936075,2020-12-30 11:32:00,Delivery,D424,218182.0,AGG-FOODY
7936134,2020-12-30 11:40:00,Delivery,D424,119091.0,AGG-FOODY
7936291,2020-12-30 12:04:00,Delivery,D424,2276364.0,AGG-FOODY
7936379,2020-12-30 12:15:00,Delivery,D424,210000.0,AGG-FOODY
7936577,2020-12-30 12:46:00,Pickup,D424,153636.0,Store
7936609,2020-12-30 12:52:00,Delivery,D424,518182.0,Store
7936646,2020-12-30 13:00:04,Dinein,D424,80000.0,Store
7936656,2020-12-30 13:03:30,Dinein,D424,423636.0,Store
7936729,2020-12-30 13:22:13,Dinein,D424,198182.0,Store
7936742,2020-12-30 13:25:58,Dinein,D424,285455.0,Store
7937020,2020-12-30 14:50:00,Delivery,D424,226364.0,AGG-FOODY
7937103,2020-12-30 15:13:00,Pickup,D424,246364.0,CallCenter
7937173,2020-12-30 15:32:00,Pickup,D424,228182.0,Store
7937174,2020-12-30 15:32:00,Delivery,D424,400000.0,CallCenter
7937428,2020-12-30 16:13:00,Pickup,D424,228182.0,Store
7937449,2020-12-30 16:16:00,Pickup,D424,155455.0,Store
7937486,2020-12-30 16:21:00,Pickup,D424,300909.0,Store
7937522,2020-12-30 16:24:00,Pickup,D424,219091.0,Store
7937635,2020-12-30 16:37:00,Pickup,D424,155455.0,Store
7937682,2020-12-30 16:42:00,Pickup,D424,264545.0,Store
7937708,2020-12-30 16:45:00,Pickup,D424,219091.0,Store
7938095,2020-12-30 17:21:00,Pickup,D424,228182.0,Store
7938116,2020-12-30 17:23:00,Pickup,D424,180000.0,Store
7938423,2020-12-30 17:48:00,Delivery,D424,668182.0,AGG-FOODY
7938495,2020-12-30 17:54:00,Pickup,D424,108182.0,Store
7938519,2020-12-30 17:55:24,Dinein,D424,350909.0,Store
7938598,2020-12-30 18:00:10,Dinein,D424,299091.0,Store
7938647,2020-12-30 18:04:00,Delivery,D424,1524545.0,CallCenter
7938784,2020-12-30 18:13:00,Pickup,D424,219091.0,Store
7938923,2020-12-30 18:23:00,Delivery,D424,119091.0,AGG-FOODY
7939234,2020-12-30 18:42:00,Pickup,D424,155455.0,Store
7939269,2020-12-30 18:44:00,Pickup,D424,155455.0,Store
7939510,2020-12-30 19:01:00,Pickup,D424,360909.0,Store
7939517,2020-12-30 19:02:00,Delivery,D424,355455.0,CallCenter
7939554,2020-12-30 19:04:51,Dinein,D424,225455.0,Store
7939638,2020-12-30 19:10:35,Dinein,D424,452727.0,Store
7939685,2020-12-30 19:14:04,Dinein,D424,71818.0,Store
7939768,2020-12-30 19:20:57,Dinein,D424,299091.0,Store
7939843,2020-12-30 19:25:26,Dinein,D424,35455.0,Store
7939953,2020-12-30 19:34:00,Pickup,D424,228182.0,Store
7940019,2020-12-30 19:39:00,Delivery,D424,478182.0,AGG-FOODY
7940037,2020-12-30 19:40:00,Pickup,D424,190000.0,Store
7940278,2020-12-30 20:01:00,Pickup,D424,155455.0,Store
7940300,2020-12-30 20:03:00,Pickup,D424,108182.0,Store
7940323,2020-12-30 20:05:00,Pickup,D424,300909.0,Store
7940337,2020-12-30 20:06:06,Dinein,D424,423636.0,Store
7940382,2020-12-30 20:12:57,Dinein,D424,21818.0,Store
7940529,2020-12-30 20:28:21,Dinein,D424,198182.0,Store
7940571,2020-12-30 20:35:00,Pickup,D424,219091.0,Store
7940800,2020-12-30 21:17:00,Delivery,D424,128182.0,AGG-FOODY
7941043,2020-12-31 10:02:00,Delivery,D424,234545.0,Store
7941086,2020-12-31 10:10:00,Delivery,D424,374545.0,CallCenter
7941221,2020-12-31 10:32:00,Pickup,D424,108182.0,Store
7941374,2020-12-31 10:52:00,Delivery,D424,374545.0,CallCenter
7941697,2020-12-31 11:23:10,Dinein,D424,299091.0,Store
7941852,2020-12-31 11:36:41,Dinein,D424,415455.0,Store
7941887,2020-12-31 11:39:00,Delivery,D424,266364.0,Store
7941906,2020-12-31 11:41:00,Pickup,D424,228182.0,Store
7942157,2020-12-31 11:59:00,Pickup,D424,219091.0,Store
7942169,2020-12-31 12:00:00,Delivery,D424,137273.0,AGG-FOODY
7942230,2020-12-31 12:05:49,Dinein,D424,299091.0,Store
7942486,2020-12-31 12:29:00,Delivery,D424,411818.0,WEBISTE
7942679,2020-12-31 12:50:00,Delivery,D424,210000.0,AGG-FOODY
7942694,2020-12-31 12:52:35,Dinein,D424,280000.0,Store
7942730,2020-12-31 12:58:33,Dinein,D424,361818.0,Store
7943087,2020-12-31 13:56:23,Dinein,D424,32727.0,Store
7943361,2020-12-31 14:50:00,Pickup,D424,190000.0,Store
7943381,2020-12-31 14:54:44,Dinein,D424,152727.0,Store
7943427,2020-12-31 15:04:00,Pickup,D424,219091.0,CallCenter
7943498,2020-12-31 15:17:00,Pickup,D424,108182.0,Store
7943639,2020-12-31 15:39:00,Pickup,D424,99091.0,Store
7943668,2020-12-31 15:42:00,Delivery,D424,119091.0,AGG-FOODY
7943826,2020-12-31 16:01:57,Dinein,D424,299091.0,Store
7944050,2020-12-31 16:22:26,Dinein,D424,314545.0,Store
7944084,2020-12-31 16:25:00,Pickup,D424,94545.0,Store
7944130,2020-12-31 16:29:00,Pickup,D424,353636.0,WEBISTE
7944229,2020-12-31 16:36:46,Dinein,D424,225455.0,Store
7944438,2020-12-31 16:49:06,Dinein,D424,324545.0,Store
7944560,2020-12-31 16:57:00,Delivery,D424,248182.0,WEBISTE
7944584,2020-12-31 16:58:23,Dinein,D424,134545.0,Store
7944615,2020-12-31 17:00:09,Dinein,D424,269091.0,Store
7944654,2020-12-31 17:04:00,Delivery,D424,274545.0,CallCenter
7944860,2020-12-31 17:16:00,Pickup,D424,228182.0,WEBISTE
7944933,2020-12-31 17:19:00,Pickup,D424,263636.0,Store
7945041,2020-12-31 17:24:00,Pickup,D424,271818.0,Store
7945048,2020-12-31 17:24:45,Dinein,D424,325455.0,Store
7945168,2020-12-31 17:30:00,Pickup,D424,191818.0,Store
7945219,2020-12-31 17:32:00,Pickup,D424,190000.0,Store
7945293,2020-12-31 17:35:00,Pickup,D424,117273.0,Store
7945355,2020-12-31 17:38:00,Delivery,D424,375455.0,AGG-FOODY
7945423,2020-12-31 17:41:00,Delivery,D424,175455.0,CallCenter
7945468,2020-12-31 17:43:00,Delivery,D424,357273.0,CallCenter
7945659,2020-12-31 17:51:00,Pickup,D424,337273.0,Store
7945797,2020-12-31 17:57:00,Pickup,D424,208182.0,Store
7945843,2020-12-31 17:59:00,Pickup,D424,271818.0,Store
7945919,2020-12-31 18:02:02,Dinein,D424,251818.0,Store
7946062,2020-12-31 18:08:00,Delivery,D424,161500.0,Store
7946091,2020-12-31 18:09:13,Dinein,D424,299091.0,Store
7946732,2020-12-31 18:33:00,Pickup,D424,306364.0,Store
7946770,2020-12-31 18:34:23,Dinein,D424,408182.0,Store
7946909,2020-12-31 18:39:00,Pickup,D424,212727.0,WEBISTE
7946927,2020-12-31 18:39:45,Dinein,D424,99091.0,Store
7946947,2020-12-31 18:40:00,Pickup,D424,155455.0,Store
7947095,2020-12-31 18:45:00,Delivery,D424,161500.0,Store
7947364,2020-12-31 18:54:23,Dinein,D424,18182.0,Store
7947499,2020-12-31 18:59:00,Pickup,D424,263636.0,Store
7947738,2020-12-31 19:07:15,Dinein,D424,408182.0,Store
7947783,2020-12-31 19:09:00,Pickup,D424,190000.0,CallCenter
7947792,2020-12-31 19:09:04,Dinein,D424,225455.0,Store
7948171,2020-12-31 19:22:35,Dinein,D424,251818.0,Store
7948176,2020-12-31 19:22:48,Dinein,D424,299091.0,Store
7948440,2020-12-31 19:30:00,Pickup,D424,71818.0,Store
7948554,2020-12-31 19:34:07,Dinein,D424,431818.0,Store
7948669,2020-12-31 19:38:03,Dinein,D424,117273.0,Store
7948808,2020-12-31 19:43:13,Dinein,D424,252727.0,Store
7949163,2020-12-31 19:56:00,Pickup,D424,219091.0,Store
7949224,2020-12-31 19:58:00,Pickup,D424,246364.0,Store
7949261,2020-12-31 19:59:25,Dinein,D424,161818.0,Store
7949271,2020-12-31 20:00:00,Pickup,D424,226364.0,Store
7949366,2020-12-31 20:03:26,Dinein,D424,117273.0,Store
7949418,2020-12-31 20:05:21,Dinein,D424,108182.0,Store
7949445,2020-12-31 20:06:41,Dinein,D424,35455.0,Store
7949582,2020-12-31 20:12:00,Pickup,D424,170909.0,Store
7949607,2020-12-31 20:13:00,Delivery,D424,300000.0,AGG-FOODY
7949621,2020-12-31 20:14:00,Pickup,D424,191818.0,WEBISTE
7949630,2020-12-31 20:14:00,Pickup,D424,228182.0,Store
7949662,2020-12-31 20:15:20,Dinein,D424,180909.0,Store
7949896,2020-12-31 20:27:59,Dinein,D424,188182.0,Store
7949957,2020-12-31 20:30:34,Dinein,D424,35455.0,Store
7950057,2020-12-31 20:36:00,Pickup,D424,108182.0,Store
7950130,2020-12-31 20:39:20,Dinein,D424,389091.0,Store
7950290,2020-12-31 20:47:23,Dinein,D424,133636.0,Store
7950354,2020-12-31 20:51:00,Pickup,D424,246364.0,Store
7950385,2020-12-31 20:53:00,Pickup,D424,108182.0,Store
7950576,2020-12-31 21:06:00,Pickup,D424,108182.0,Store
7950704,2020-12-31 21:16:00,Pickup,D424,108182.0,Store
7950716,2020-12-31 21:17:00,Pickup,D424,228182.0,Store
7950740,2020-12-31 21:19:00,Pickup,D424,71818.0,Store
7950769,2020-12-31 21:22:00,Pickup,D424,108182.0,Store
7950792,2020-12-31 21:25:00,Pickup,D424,310000.0,Store
7950856,2020-12-31 21:32:00,Pickup,D424,228182.0,Store
7951163,2021-01-01 09:22:00,Pickup,D424,228182.0,Store
7951291,2021-01-01 09:55:00,Pickup,D424,254545.0,Store
7951361,2021-01-01 10:05:00,Pickup,D424,190000.0,Store
7951456,2021-01-01 10:13:00,Delivery,D424,320909.0,CallCenter
7951459,2021-01-01 10:13:00,Pickup,D424,300909.0,Store
7951617,2021-01-01 10:23:00,Pickup,D424,310000.0,Store
7951868,2021-01-01 10:39:00,Delivery,D424,190000.0,CallCenter
7951871,2021-01-01 10:39:00,Delivery,D424,310909.0,CallCenter
7951927,2021-01-01 10:41:29,Dinein,D424,447273.0,Store
7952013,2021-01-01 10:46:00,Pickup,D424,219091.0,Store
7952045,2021-01-01 10:48:00,Pickup,D424,263636.0,Store
7952644,2021-01-01 11:12:27,Dinein,D424,143636.0,Store
7952673,2021-01-01 11:14:00,Pickup,D424,300909.0,Store
7952867,2021-01-01 11:20:00,Pickup,D424,190000.0,Store
7952872,2021-01-01 11:20:00,Pickup,D424,246364.0,CallCenter
7952937,2021-01-01 11:22:15,Dinein,D424,71818.0,Store
7952971,2021-01-01 11:23:20,Dinein,D424,317273.0,Store
7952995,2021-01-01 11:24:00,Pickup,D424,117273.0,Store
7953084,2021-01-01 11:27:00,Pickup,D424,117273.0,Store
7953220,2021-01-01 11:31:57,Dinein,D424,343636.0,Store
7953472,2021-01-01 11:39:52,Dinein,D424,243636.0,Store
7953563,2021-01-01 11:43:00,Delivery,D424,382727.0,AGG-FOODY
7953848,2021-01-01 11:52:37,Dinein,D424,271818.0,Store
7953873,2021-01-01 11:53:04,Dinein,D424,650909.0,Store
7954028,2021-01-01 11:58:00,Pickup,D424,299091.0,Store
7954074,2021-01-01 12:00:00,Delivery,D424,337273.0,WEBISTE
7954142,2021-01-01 12:02:00,Dinein,D424,27273.0,Store
7954319,2021-01-01 12:07:00,Pickup,D424,262727.0,Store
7954466,2021-01-01 12:11:47,Dinein,D424,531818.0,Store
7954540,2021-01-01 12:14:00,Pickup,D424,228182.0,Store
7954874,2021-01-01 12:25:00,Delivery,D424,266364.0,WEBISTE
7954957,2021-01-01 12:27:45,Dinein,D424,317273.0,Store
7955130,2021-01-01 12:34:00,Delivery,D424,357273.0,CallCenter
7955309,2021-01-01 12:40:00,Pickup,D424,246364.0,Store
7955796,2021-01-01 12:58:22,Dinein,D424,386364.0,Store
7956075,2021-01-01 13:10:00,Delivery,D424,374545.0,CallCenter
7956158,2021-01-01 13:14:00,Pickup,D424,228182.0,Store
7956309,2021-01-01 13:21:23,Dinein,D424,72727.0,Store
7956333,2021-01-01 13:22:50,Dinein,D424,544545.0,Store
7956768,2021-01-01 13:46:55,Dinein,D424,189091.0,Store
7957070,2021-01-01 14:05:06,Dinein,D424,317273.0,Store
7957337,2021-01-01 14:24:47,Dinein,D424,317273.0,Store
7957340,2021-01-01 14:25:00,Delivery,D424,237273.0,AGG-FOODY
7957437,2021-01-01 14:32:00,Pickup,D424,108182.0,Store
7957542,2021-01-01 14:39:00,Pickup,D424,161818.0,Store
7957849,2021-01-01 15:05:00,Pickup,D424,152727.0,Store
7958066,2021-01-01 15:21:00,Pickup,D424,246364.0,Store
7958067,2021-01-01 15:21:00,Delivery,D424,248182.0,CallCenter
7958113,2021-01-01 15:25:00,Pickup,D424,208182.0,Store
7958130,2021-01-01 15:26:58,Dinein,D424,359091.0,Store
7958154,2021-01-01 15:28:00,Pickup,D424,310000.0,Store
7958220,2021-01-01 15:34:00,Delivery,D424,357273.0,CallCenter
7958246,2021-01-01 15:35:18,Dinein,D424,107273.0,Store
7958255,2021-01-01 15:36:00,Pickup,D424,142727.0,WEBISTE
7958376,2021-01-01 15:45:00,Pickup,D424,108182.0,Store
7958400,2021-01-01 15:47:00,Delivery,D424,248182.0,CallCenter
7958462,2021-01-01 15:51:00,Delivery,D424,153636.0,CallCenter
7958467,2021-01-01 15:51:00,Pickup,D424,191818.0,Store
7958468,2021-01-01 15:51:00,Delivery,D424,236364.0,AGG-FOODY-NOW
7958520,2021-01-01 15:55:00,Delivery,D424,300909.0,WEBISTE
7958532,2021-01-01 15:55:00,Delivery,D424,45455.0,AGG-FOODY
7958616,2021-01-01 16:00:00,Pickup,D424,300909.0,Store
7958779,2021-01-01 16:11:16,Dinein,D424,422727.0,Store
7958979,2021-01-01 16:23:00,Pickup,D424,800000.0,Store
7959115,2021-01-01 16:30:00,Dinein,D424,161818.0,Store
7959195,2021-01-01 16:34:00,Pickup,D424,219091.0,Store
7959278,2021-01-01 16:38:00,Pickup,D424,601818.0,Store
7959324,2021-01-01 16:40:00,Pickup,D424,228182.0,Store
7959369,2021-01-01 16:41:53,Dinein,D424,324545.0,Store
7959434,2021-01-01 16:44:57,Dinein,D424,360909.0,Store
7959476,2021-01-01 16:46:00,Pickup,D424,219091.0,Store
7959526,2021-01-01 16:48:43,Dinein,D424,361818.0,Store
7959593,2021-01-01 16:51:15,Dinein,D424,35455.0,Store
7959689,2021-01-01 16:55:43,Dinein,D424,361818.0,Store
7959749,2021-01-01 16:58:00,Pickup,D424,108182.0,Store
